Arabierako	ESS;DEF;INAN;N;SG	↓0;d¦--+
koadernoaren	N;GEN;SG;DEF	↓0;d¦----+
amaieran	DEF;INAN;IN+ESS;N;SG	↓0;d¦-+
,	_	↓0;d¦+
hainbat	DET	↓0;d¦+
aldiz	N;INS;INAN;INDF	↓0;d¦-+
idatzi	PFV;V;V.PTCP	↓0;d¦+
dut	ARGAB3S;ARGER1S;IND;V	↓0;d+*+e¦-+n+
"	_	↓0;d¦+
amaiera	N	↓0;d¦+
"	_	↓0;d¦+
hitza	DEF;INAN;N;ABS;SG	↓0;d¦-+
"	_	↓0;d¦+
.	_	↓0;d¦+

TALDE	N	↓0;d¦+
armatu	V.PTCP;V	↓0;d¦+
batek	NUM	↓0;d¦--+
kontrol	N	↓0;d¦+
faltsu	ADJ	↓0;d¦+
bat	NUM	↓0;d¦+
jarri	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
atzo	ADV	↓0;d¦+
Kolonbiako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
Cesar	PROPN	↑0¦↓1;d¦+
departamenduan	INAN;SG;IN+ESS;N;DEF	↓0;d¦--+
,	_	↓0;d¦+
La	PROPN	↑0¦↓1;d¦+
Paz	PROPN	↑0¦↓1;d¦+
eta	CONJ	↓0;d¦+
Manaure	PROPN	↑0¦↓1;d¦+
herrien	N;GEN	↓0;d¦--+
artean	ADP;IN+ESS;PL;DEF	↓0;d¦--+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
gerarazitako	CAUS;V	↓0;d¦-----+
sei	NUM	↓0;d¦+
lagun	N;INDF;ABS;ANIM	↓0;d¦+
hil	V.PTCP;V;PFV	↓0;d¦+
zituen	ARGAB3P;ARGER3S;V;IND	↓0;d----+*¦+d+u→+
,	_	↓0;d¦+
haietako	ESS;DEF;PL;DET	↓0;d¦--→-+
bat	NUM	↓0;d¦+
polizia	N;SG;ABS;DEF	↓0;d¦+
.	_	↓0;d¦+

-	_	↓0;d¦+
Aurkeztutako	V;V.PTCP;ESS	↓0;d¦----+
proiektuaren	SG;DEF;GEN;INAN;N	↓0;d¦----+
araberakoak	DEF;ABS;PL;N	↓0;d¦----+
izango	V;PROSP;V.PTCP	↓0;d¦--+
dira	ARGAB3P;V;IND	↓0;d-¦-+z→+n+
instalazioak	DEF;ABS;PL;N	↓0;d¦--+
.	_	↓0;d¦+

Historiaren	DEF;INAN;GEN;N;SG	↓0;d¦---+
birziklapena	N;SG;DEF;ABS	↓0;d¦-+
da	ARGAB3S;PROG;IND;V	↓0;d-+i+z¦+n+
gaur	ADV	↓0;d¦+
egun	ADV	↓0;d¦+
sektore	N	↓0;d¦+
batzuetatik	AT+ABL;DET;DEF;PL	↓0;d¦-----→+
formulatzen	NFIN;IPFV;V	↓0;d¦---+u+
den	ARGAB3S;IND;V	↓0;d--+i+z+a¦+
proposamenetako	ESS;DEF;INAN;PL;N	↓0;d¦-----+
bat	NUM	↓0;d¦+
argazkigintzan	DEF;INAN;IN+ESS;N;SG	↓0;d¦-+
estetikoki	DAT;ADV	↓0;d¦+
aurrera	AT+ALL;ADP	↓0;d¦+
jarraitzeko	ESS;V	↓0;d¦----+u+
bide	N	↓0;d¦+
bezala	INAN;ADP	↓0;d¦+
.	_	↓0;d¦+

Pasaitarren	GEN;N	↓0;d¦---+
atzetik	PL;DEF;AT+ABL;ADP	↓0;d¦---+
,	_	↓0;d¦+
kanpora	SG;DEF;INAN;N;AT+ALL	↓0;d¦--+
geratu	V;PFV;V.PTCP	↓0;d¦+
ziren	ARGAB3P;V;IND	↓0;d-¦--+z+a→+
Ur	PROPN	↑0¦↓1;d¦+
Kirolak	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Castro	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Santiago	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Hernani	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Hondarribia	PROPN	↑0¦↓1;d¦+
,	_	↓0;d¦+
Donosti	PROPN	↑0¦↓1;d¦+a+
Arraun	PROPN	↑0¦↓1;d¦+
B	N	↓0;d¦+
,	_	↓0;d¦+
Mutriku	PROPN	↑0¦↓1;d¦+
eta	CONJ	↓0;d¦+
Donibane-Lohizuneko	PROPN;DEF;SG;ESS	↑0¦↓1¦↑9¦↓-8;d¦--+
Ur	N	↓0;d¦+
Joko	INDF;ABS;N	↓0;d¦+
.	_	↓0;d¦+

Francisco	PROPN	↑0¦↓1;d¦+
Iribarren	PROPN	↑0¦↓1;d¦+
Ekonomia	N	↓0;d¦+
kontseilariak	N;SG;DEF;ERG	↓0;d¦--+
aurrekontuak	INAN;ABS;N;PL;DEF	↓0;d¦--+
"	_	↓0;d¦+
Nafarroako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
beharrei	INAN;DAT;N;PL;DEF	↓0;d¦---+
egokituak	ABS;V.PTCP;V;PL;DEF	↓0;d¦--+
"	_	↓0;d¦+
direla	ARGAB3P;V;PROG;IND	↓0;d-¦---+z→+n+
adierazi	CAUS;V	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
eta	CONJ	↓0;d¦+
Madrili	PROPN;SG;DAT;DEF	↑0¦↓1;d¦-+
kupoagatik	N;SG;DEF	↓0;d¦------+
emanen	V.PTCP;V;PROSP	↓0;d¦--+
zaion	ARGAB3S;ARGDA3S;V;IND	↓0;d+i¦--→+
diruan	INAN;SG;IN+ESS;N;DEF	↓0;d¦--+
ez	NEG;PART	↓0;d¦+
dagoela	ARGAB3S;V;PROG;IND	↓0;d--+e¦---+n+
Espainiarekiko	ESS;PROPN;SG;DEF	↑0¦↓1;d¦------+
"	_	↓0;d¦+
morrontzarik	INAN;N;PRT;INDF	↓0;d¦---+
"	_	↓0;d¦+
esan	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
.	_	↓0;d¦+

Komunikabideen	N;GEN	↓0;d¦--+
bitartez	INAN;PL;DEF;ADP;INS	↓0;a_
jakin	V.PTCP;V;PFV	↓0;d¦+
dugu	ARGAB3S;ARGER1P;V;IND	↓0;d+*+e¦--+n+
irailaren	INAN;SG;N;GEN;DEF	↓0;d¦----+
28an	NUM	↓0;d¦--+
eta	CONJ	↓0;d¦+
29an	NUM	↓0;d¦--+
aipatu	V.PTCP;V	↓0;d¦+
komisaldegia	N;SG;ABS;DEF	↓0;d¦-+
agintaririk	N;AT+ABL	↓0;d¦---+
gabe	ADP;INDF;ANIM	↓0;d¦+
egon	V.PTCP;V;PFV	↓0;d¦+
zela	ARGAB3S;V;IND	↓0;d+i¦--→+n+
.	_	↓0;d¦+

1967an	NUM	↓0;d¦--+
egin	V;PFV;V.PTCP	↓0;d¦+
zuen	ARGER3S;ARGAB3S;V;IND	↓0;d--+*¦+d+u→+
Txinak	ERG;PROPN;DEF;SG	↑0¦↓1;d¦-+
aurreneko	NUM	↓0;d¦---+
leherketa	N	↓0;d¦+
termonuklearra	ADJ;SG;DEF;ABS	↓0;d¦--+
.	_	↓0;d¦+

Berdeek	DEF;PL;ADJ;ERG	↓0;d¦--+
hirugarren	NUM	↓0;d¦+
alderdia	N;SG;ABS;DEF	↓0;d¦-+
izatea	V;ABS	↓0;d¦---+n+
lortu	V.PTCP;V;PFV	↓0;d¦+
zuten	ARGAB3S;ARGER3P;V;IND	↓0;d---+*¦+d+u→+
%6,7	NUM	↓0;d¦+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
emaitza	N	↓0;d¦+
horrekin	DEF;SG;COM;DET	↓0;d¦---→-+
%0,5eko	NUM	↓0;d¦---+
aldea	INAN;SG;ABS;N;DEF	↓0;d¦-+
atera	V.PTCP;V;PFV	↓0;d¦+
zioten	ARGAB3S;ARGER3P;ARGDA3S;V;IND	↓0;d----+*¦+d+u→+
FDPri	PROPN;SG;DAT;DEF	↑0¦↓-1;d¦--+
.	_	↓0;d¦+

Galiziarrek	ANIM;N;PL;DEF;ERG	↓0;d¦---+
,	_	↓0;d¦+
berriz	CONJ	↓0;d¦+
,	_	↓0;d¦+
oso	ADV	↓0;d¦+
urduri	INDF;ABS;ADJ	↓0;d¦+
hasi	V.PTCP;V;PFV	↓0;d¦+
zuten	ARGAB3S;ARGER3P;V;IND	↓0;d---+*¦+d+u→+
norgehiagoka	INAN;SG;ABS;N;DEF	↓0;d¦+
Portlandi	PROPN;SG;DAT;DEF	↑0¦↓1;d¦-+
errespetu	N	↓0;d¦+
gehiegi	INDF;ABS;DET	↓0;d¦+
erakutsiz	INS;V.PTCP;INDF;V	↓0;d¦-+
.	_	↓0;d¦+

Bahamak	PROPN;PL;DEF;ABS	↑0¦↓1;d¦+
maite	N;INDF;ABS	↓0;d¦+
ditugu	ARGAB3P;ARGER1P;PROG;IND;V	↓0;d---¦--+k+a+n+
!	_	↓0;d¦+

Uste	N;INDF;ABS	↓0;d¦+
dut	ARGAB3S;ARGER1S;V;PROG;IND	↓0;d-¦-+k+a+n+
Europako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
Batasuna	N;SG;ABS;DEF	↓0;d¦-+
saiatzen	NFIN;V;IPFV	↓0;d¦---+u+
dela	ARGAB3S;V;IND	↓0;d---+i+z¦+n+
zerbait	PRO;INDF;ABS	↓0;d¦+
egiten	IN+ESS;V	↓0;d¦--→+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
ez	NEG;PART	↓0;d¦+
die	ARGAB3S;ARGER3S;ARGDA3P;V;IND	↓0;d--+*¦+d+u+n+
erantzuten	NFIN;V;IPFV	↓0;d¦--→+
gertaerei	INAN;DAT;N;PL;DEF	↓0;d¦--+a+
behar	N;INDF;ABS	↓0;d¦+
bezain	ADV	↓0;d¦+
sendo	ADJ	↓0;d¦+
eta	CONJ	↓0;d¦+
azkar	INDF;ABS;ADJ	↓0;d¦+
.	_	↓0;d¦+

Helmugan	N;SG;IN+ESS;DEF	↓0;d¦-+
,	_	↓0;d¦+
beraz	CONJ	↓0;d¦+
,	_	↓0;d¦+
Millarrek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦---+
egin	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
denborarik	INAN;N;PRT;INDF	↓0;d¦---+
onena	SG;ABS;RL;DEF;ADJ	↓0;d¦---+
,	_	↓0;d¦+
19:03rekin	NUM	↓0;d¦-----+
.	_	↓0;d¦+

Nik	PRO	↓0;d¦-+
uste	N;INDF;ABS	↓0;d¦+
dut	ARGAB3S;ARGER1S;V;PROG;IND	↓0;d-¦-+k+a+n+
Euskal	N	↓0;d¦+
Herriak	N;SG;DEF;ERG	↓0;d¦--+
bere	SG;GEN;DET	↓0;d¦-+a+
nortasuna	INAN;SG;ABS;N;DEF	↓0;d¦-+
baiezteko	INDF;V;ABS	↓0;d¦---+u+
daukan	ARGAB3S;ARGER3S;V;PROG;IND	↓0;d+e→-¦--+i+
hil	V.PTCP;V	↓0;d¦+
ala	CONJ	↓0;d¦+
biziko	ESS;SG;ADJ;DEF	↓0;d¦--+
premia	N	↓0;d¦+
horrengatik	DEF;SG;DET	↓0;d¦------→-+
dela	ARGAB3S;V;PROG;IND	↓0;d---+i+z¦+n+
,	_	↓0;d¦+
bere	SG;GEN;DET	↓0;d¦-+a+
herri-nortasuna	INAN;SG;ABS;N;DEF	↓0;d¦-+
kulturaren	INAN;SG;N;GEN;DEF	↓0;d¦---+
errorik	INAN;N;PRT;INDF	↓0;d¦---+
sakonenetan	IN+ESS;RL;PL;DEF;ADJ	↓0;d¦------+
bilatuz	INS;V.PTCP;INDF;V	↓0;d¦-+
"	_	↓0;d¦+
.	_	↓0;d¦+

Ikurrinak	INAN;ABS;N;PL;DEF	↓0;d¦--+
han	ADV	↓0;d¦+
eta	CONJ	↓0;d¦+
hemen	ADV	↓0;d¦+
ikusi	V.PTCP;V;PFV	↓0;d¦+
ziren	ARGAB3P;V;IND	↓0;d-¦--+z+a→+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
batez	NUM	↓0;d¦--+
ere	CONJ	↓0;d¦+
elastiko	N	↓0;d¦+
erraldoi	ADJ	↓0;d¦+
bat	NUM	↓0;d¦+
.	_	↓0;d¦+

Partiduaren	DEF;INAN;GEN;N;SG	↓0;d¦----+
ondarren	DEF;INAN;IN+ESS;N;SG	↓0;d+h¦---+
Milleres	PROPN	↑0¦↓1;d¦+
hirugarren	NUM	↓0;d→→→→+~++¦+!+
lerro	N	↓0;d¦+
miarriztarrak	SG;ADJ;ERG;DEF	↓0;d¦---+
markagailua	N;SG;DEF;ABS	↓0;d¦-+
itxuratu	PFV;V;V.PTCP	↓0;d¦+
zuen	ARGAB3S;ARGER3S;IND;V	↓0;d--+*¦+d+u→+
ensegua	DEF;INAN;N;ABS;SG	↓0;d→→+t¦-+
eginda	V;V.PTCP	↓0;d¦--+
.	_	↓0;d¦+

Tauk	PROPN;ERG;SG;DEF	↑0¦↓1;d¦-+
Kinderren	PROPN;GEN	↑0¦↓1;d¦---+
aurka	SG;DEF;ADP;ABS	↓0;d¦+
neurtuko	PROSP;V;V.PTCP	↓0;d¦--+
ditu	ARGAB3P;ARGER3S;IND;V	↓0;d+*+e¦--→+n+
indarrak	DEF;INAN;PL;N;ABS	↓0;d¦---+
.	_	↓0;d¦+

Ataunen	PROPN;SG;IN+ESS;DEF	↑0¦↓1;d¦--+
jaio	V.PTCP;V;PFV	↓0;d¦+
zen	ARGAB3S;V;IND	↓0;d+i¦-+a→+
1889an	NUM	↓0;d¦--+
.	_	↓0;d¦+

(	_	↓0;d¦+
edaten	NFIN;IPFV;V	↓0;d¦--→+
du	ARGAB3S;ARGER3S;IND;V	↓0;d+*+e¦+n+
eta	CONJ	↓0;d¦+
botatzen	NFIN;IPFV;V	↓0;d¦----+
du	ARGAB3S;ARGER3S;IND;V	↓0;d+*+e¦+n+
lurrera	DEF;INAN;AT+ALL;N;SG	↓0;d¦----+
,	_	↓0;d¦+
bestea	SG;DET;DEF;ABS	↓0;d¦-+
harritua	DEF;ABS;SG;V;V.PTCP	↓0;d¦-+
)	_	↓0;d¦+
.	_	↓0;d¦+

Jantzi	N	↓0;d¦+
ederrek	DEF;PL;ADJ;ERG	↓0;d¦---+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
,	_	↓0;d¦+
ez	NEG;PART	↓0;d¦+
dute	ARGAB3S;ARGER3P;V;IND	↓0;d+*+e¦--+n+
nahitaez	ADV	↓0;d¦+
gorputz	N	↓0;d¦+
osasuntsua	SG;ABS;ADJ;DEF	↓0;d¦-+
apaintzen	NFIN;V;IPFV	↓0;d¦----+d+u+
.	_	↓0;d¦+

Gero	ADV	↓0;d¦+
ikusiko	V.PTCP;V;PROSP	↓0;d¦--+
da	ARGAB3S;V;IND	↓0;d-+i+z¦+n+
zer	INDF;ABS;DET	↓0;d¦+
gertatzen	NFIN;V;IPFV	↓0;d¦---+u+
den	ARGAB3S;V;IND	↓0;d--+i+z+a¦+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
nik	PRO	↓0;d¦-+
ez	NEG;PART	↓0;d¦+
daramat	ARGAB3S;ARGER1S;V;PROG;IND	↓0;d--+e¦-+n+
aldez	N;INDF;INS	↓0;d¦-+
aurretik	N;SG;AT+ABL;DEF	↓0;d¦---+
ideia	N	↓0;d¦+
jakinik	PRT;INDF;ADJ	↓0;d¦--+
.	_	↓0;d¦+

Aipatutako	ESS;V.PTCP;V	↓0;d¦----+
terminoen	N;GEN	↓0;d¦--+
azpian	INAN;IN+ESS;PL;DEF;ADP	↓0;d¦--+
dagoen	ARGAB3S;V;PROG;IND	↓0;d--+e¦-→+
kontzepzioa	N;SG;ABS;DEF	↓0;d¦-+
,	_	↓0;d¦+
berriz	CONJ	↓0;d¦+
,	_	↓0;d¦+
zabalagoa	SG;ABS;CMPR;DEF;ADJ	↓0;d¦----+
da	ARGAB3S;V;PROG;IND	↓0;d-+i+z¦+n+
.	_	↓0;d¦+

Rekarteren	PROPN;GEN	↑0¦↓1;d¦---+
arabera	ADP;SG;DEF	↓0;d¦+
,	_	↓0;d¦+
"	_	↓0;d¦+
isolamendua	N;SG;ABS;DEF	↓0;d¦-+
baino	_	↓0;d¦+
gogorragoa	SG;ABS;CMPR;DEF;ADJ	↓0;d¦-----+
"	_	↓0;d¦+
da	ARGAB3S;V;PROG;IND	↓0;d-+i+z¦+n+
pairatzen	NFIN;V;IPFV	↓0;d¦---+u+
duen	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦-→+
egoera	INAN;SG;ABS;N;DEF	↓0;d¦+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
bertan	ADV	↓0;d¦+
dauden	ARGAB3P;V;PROG;IND	↓0;d----¦+g+o→+
"	_	↓0;d¦+
kartzeleroak	N;ABS;PL;DEF	↓0;d¦--+
"	_	↓0;d¦+
espetxeko	ESS;INAN;SG;N;DEF	↓0;d¦--+
"	_	↓0;d¦+
basatienak	ABS;RL;PL;DEF;ADJ	↓0;d¦----+
dira	ARGAB3P;V;PROG;IND	↓0;d-¦-+z→+n+
"	_	↓0;d¦+
.	_	↓0;d¦+

Lana	INAN;SG;ABS;N;DEF	↓0;d¦-+
galdu	V.PTCP;V;PFV	↓0;d¦+
dun	ARGAB3S;INFM;FEM;V;IND	↓0;d+*+e¦+
ere	CONJ	↓0;d¦+
?	_	↓0;d¦+

Adierazpen	N	↓0;d¦+
hauek	DEF;ABS;PL;DET	↓0;d¦+
,	_	↓0;d¦+
nolanahi	ADV	↓0;d¦+
ere	CONJ	↓0;d¦+
,	_	↓0;d¦+
ez	NEG;PART	↓0;d¦+
dituzte	ARGAB3P;ARGER3P;V;IND	↓0;d------+*¦+d+u+n+
itsas	N	↓0;d¦+o+
bazterretako	ESS;INAN;N;PL;DEF	↓0;d¦------+
jendetzen	INAN;N;GEN;PL;DEF	↓0;d¦--+a+
kezkak	N;ABS;PL;DEF	↓0;d¦-+
baretu	V.PTCP;V;PFV	↓0;d¦+
.	_	↓0;d¦+

Josu	PROPN	↑0¦↓1;d¦+
Urrutia	PROPN;DEF;SG;ABS	↑0¦↓1;d¦+
jarri	V;PFV;V.PTCP	↓0;d¦+
zuen	ARGER3S;ARGAB3S;V;IND	↓0;d--+*¦+d+u→+
lauko	N	↓0;d¦+
atzealdearen	GEN;N	↓0;d¦----+
aurretik	ADP;SG;AT+ABL;DEF;INAN	↓0;d¦---+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
Alkiza	PROPN	↑0¦↓1;d¦+
eta	CONJ	↓0;d¦+
Felipe	PROPN	↑0¦↓1;d¦+
lekeitiarraren	ADJ;GEN	↓0;d¦-----+
aurretik	SG;DEF;AT+ABL;ADP	↓0;d¦---+
pibote	N	↓0;d¦+
lanetan	PL;IN+ESS;DEF;INAN;N	↓0;d¦----+
.	_	↓0;d¦+

Alaitz	PROPN	↑0¦↓1;d¦+
eta	CONJ	↓0;d¦+
Maider	PROPN	↑0¦↓1;d¦+
bikoteak	INAN;SG;N;DEF;ERG	↓0;d¦--+
bere	SG;GEN;DET	↓0;d¦-+a+
lehenengo	NUM	↓0;d¦+
diskoa	INAN;SG;ABS;N;DEF	↓0;d¦-+
aurkeztu	V.PTCP;V;PFV	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
atzo	ADV	↓0;d¦+
.	_	↓0;d¦+

Elkartuta	V.PTCP;V	↓0;d¦--+
gaudenak	ARGAB1P;ABS;PL;DEF;V;PROG;IND	↓0;d----¦+g+o→--+
ere	CONJ	↓0;d¦+
adin	N	↓0;d¦+
horretakoak	N;ABS;PL;DEF	↓0;d¦--------+i+
gara	ARGAB1P;V;PROG;IND	↓0;d-+i+z¦--+n+
.	_	↓0;d¦+

Hainbat	DET	↓0;d¦+
analistak	N;INDF;ERG	↓0;d¦-+
adierazi	CAUS;V	↓0;d¦+
duenez	ARGAB3S;ARGER3S;V;IND	↓0;d+*+e¦-→--+
,	_	↓0;d¦+
biltzar	N	↓0;d¦+
horren	DEF;SG;GEN;DET	↓0;d¦---+i+
erabakiarekin	N;SG;COM;DEF	↓0;d¦------+
,	_	↓0;d¦+
errepublikanoek	N;DEF;PL;ERG	↓0;d¦--+
indargabetu	V.PTCP;V	↓0;d¦+
egin	V.PTCP;V	↓0;d¦+
nahi	N;INDF;ABS	↓0;d¦+
dute	ARGAB3S;ARGER3P;V;PROG;IND	↓0;d-¦--+k+a+n+
Floridako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
Auzitegi	N	↓0;d¦+
Gorenak	DEF;SG;ADJ;ERG	↓0;d¦--+
har	NFIN;V	↓0;d¦+t+u+
dezakeen	ARGAB3S;ARGER3S;POT;V	↓0;d-+*¦---→+
erabakia	N;SG;ABS;DEF	↓0;d¦-+
.	_	↓0;d¦+

ñapurrak-ek	PROPN;SG;DEF;ERG	↓0;d¦---+
Baionarekin	PROPN;SG;COM;DEF	↑0¦↓1;d¦-----+
ukan	V.PTCP;V;PFV	↓0;d¦+
zituen	ARGAB3P;ARGER3S;V;IND	↓0;d----+*¦+d+u→+
tiraldirik	N;PRT;INDF	↓0;d¦---+
gogorrenak	ABS;RL;PL;DEF;ADJ	↓0;d¦-----+
,	_	↓0;d¦+
baina	CONJ	↓0;d¦+
ez	NEG;PART	↓0;d¦+
zuen	ARGAB3S;ARGER3S;V;IND	↓0;d--+*¦+d+u→+
arazorik	INAN;N;PRT;INDF	↓0;d¦---+
ukan	V.PTCP;V;PFV	↓0;d¦+
gailentzeko	INDF;V;ABS	↓0;d¦-----+d+u+
.	_	↓0;d¦+

Bihar	ADV	↓0;d¦+
eta	CONJ	↓0;d¦+
larunbatean	DEF;INAN;IN+ESS;N;SG	↓0;d¦---+
Elizondoko	PROPN;ESS;SG;DEF	↑0¦↓1;d¦--+
zelaian	N;DEF;SG;IN+ESS	↓0;d¦--+
entrenatuko	PROSP;V;V.PTCP	↓0;d¦--+
dira	ARGAB3P;IND;V	↓0;d-¦-+z→+n+
.	_	↓0;d¦+

Frantziako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
Tourrera	PROPN;SG;AT+ALL;DEF	↑0¦↓1;d¦----+
joaten	NFIN;V;IPFV	↓0;d¦--→+
ez	NEG;PART	↓0;d¦+
bagara	ARGAB1P;V;IND	↓0;d-+i+z¦----+n+
Espainiako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
Vuelta	PROPN;SG;ABS;DEF	↑0¦↓1;d¦+
izango	V;V.PTCP;PROSP	↓0;d¦--+
da	ARGAB3S;V;IND	↓0;d-+i+z¦+n+
helbururik	INAN;N;PRT;INDF	↓0;d¦---+
handiena	SG;ABS;RL;DEF;ADJ	↓0;d¦---+
.	_	↓0;d¦+

EAEn	PROPN;SG;IN+ESS;DEF	↑0¦↓-1;d¦-+
gobernatzeko	INDF;V;ABS	↓0;d¦----+u+
PSE-EE	PROPN;SG;ABS;DEF	↑0¦↓3¦↑-3¦↓-1;d¦+
"	_	↓0;d¦+
funtsezkoa	SG;ABS;ADJ;DEF	↓0;d¦-+
"	_	↓0;d¦+
dela	ARGAB3S;V;PROG;IND	↓0;d---+i+z¦+n+
dio	ARGAB3S;ARGER3S;V;PROG;IND	↓0;aesan
Huertasek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
.	_	↓0;d¦+

Jaurerriak	N;PL;DEF;ABS	↓0;d¦--+
desagertzean	V;IN+ESS	↓0;d¦----+u+
eta	CONJ	↓0;d¦+
probintzien	N;GEN	↓0;d¦--+a+
arteko	ESS;DEF;ADP;PL	↓0;d¦--+
banaketa	N;SG;DEF;ABS	↓0;d¦+
egin	PFV;V;V.PTCP	↓0;d¦+
zenean	ARGAB3S;IND;V	↓0;d+i→---¦+
,	_	↓0;d¦+
Trebiñoko	PROPN;ESS;SG;DEF	↑0¦↓1;d¦--+
konderria	N;SG;DEF;ABS	↓0;d¦-+
Burgosen	PROPN;GEN	↑0¦↓1;d¦--+
menpera	SG;AT+ALL;DEF;ADP	↓0;a_
pasa	PFV;V;V.PTCP	↓0;d¦+t+u+
zen	ARGAB3S;IND;V	↓0;d+i¦-+a→+
(	_	↓0;d¦+
1832	NUM	↓0;d¦+
)	_	↓0;d¦+
.	_	↓0;d¦+

Osasunako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
23	NUM	↓0;d¦+
jokalariak	ABS;ANIM;N;PL;DEF	↓0;d¦--+
dira	ARGAB3P;V;PROG;IND	↓0;d-¦-+z→+n+
Oronozen	PROPN;SG;IN+ESS;DEF	↑0¦↓1;d¦--+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
bi	NUM	↓0;d¦+
entrenamendu	N;INDF;ABS	↓0;d¦+
bakarrik	ADV	↓0;d¦+
eginen	V.PTCP;V;PROSP	↓0;d¦--+
dituzte	ARGAB3P;ARGER3P;V;IND	↓0;d------+*¦+d+u+n+
.	_	↓0;d¦+

Lasagabasterren	PROPN;GEN;SG;DEF	↑0¦↓1;d¦---+
aburuz	N;INS;INAN;INDF	↓0;d¦-+
,	_	↓0;d¦+
aldaketa	N	↓0;d¦+
hauek	PL;DET;DEF;ABS	↓0;d¦+
ez	NEG;PART	↓0;d¦+
dira	ARGAB3P;PROG;IND;V	↓0;d-¦-+z→+n+
ez	NEG;PART	↓0;d¦+
beharrezkoak	ADJ;DEF;PL;ABS	↓0;d¦--+
ez	NEG;PART	↓0;d¦+
eraginkorrak	ADJ;DEF;PL;ABS	↓0;d¦---+
ere	CONJ	↓0;d¦+
.	_	↓0;d¦+

22	NUM	↓0;d¦+
taldeetatik	INAN;AT+ABL;N;PL;DEF	↓0;d¦------+
17	NUM	↓0;d¦+
lehen	NUM	↓0;d¦+
mailan	INAN;SG;IN+ESS;N;DEF	↓0;d¦-+
aritutakoak	ABS;V.PTCP;V;PL;DEF	↓0;d¦------+
dira	ARGAB3P;V;PROG;IND	↓0;d-¦-+z→+n+
,	_	↓0;d¦+
eta	CONJ	↓0;d¦+
horietatik	AT+ABL;DEF;PL;DET	↓0;d¦----→+
hiruk	NUM	↓0;d¦-+
,	_	↓0;d¦+
Atletico	PROPN	↑0¦↓1;d¦+
Madrilek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
,	_	↓0;d¦+
Sevillak	PROPN;SG;DEF;ERG	↑0¦↓1;d¦-+
eta	CONJ	↓0;d¦+
Betisek	PROPN;SG;DEF;ERG	↑0¦↓1;d¦--+
,	_	↓0;d¦+
Espainiako	ESS;PROPN;SG;DEF	↑0¦↓1;d¦--+
futbol	N	↓0;d¦+
txapelketa	INAN;SG;ABS;N;DEF	↓0;d¦+
irabazi	V.PTCP;V;PFV	↓0;d¦+
zuten	ARGAB3S;ARGER3P;V;IND	↓0;d---+*¦+d+u→+
euren	PRO	↓0;d¦--+a+k+
garai	N	↓0;d¦+
onenetan	IN+ESS;RL;PL;DEF;ADJ	↓0;d¦------+
.	_	↓0;d¦+

